SEQUENCE,INTDATE,AREACOUNTY,AREAZIP,GEARCODE,STDEPTH,ENDDEPTH,SPECIES,NODCCODE,STLENGTH,LENGTHTYPE,WEIGHT
9291628,8/21/1992,,36019,300,14,0,166,8835430502,167,FM,190
9291628,8/21/1992,,36019,300,14,0,166,8835430502,182,FM,365
9291628,8/21/1992,,36019,300,14,0,166,8835430502,174,FM,370
9291628,8/21/1992,,36019,300,14,0,166,8835430502,155,FM,230
9291628,8/21/1992,,36019,300,14,0,155,8835400102,190,FM,230
9291628,8/21/1992,,36019,300,14,0,678,8839030105,275,FM,520
9291628,8/21/1992,,36019,300,14,0,678,8839030105,227,FM,295
9291628,8/21/1992,,36019,300,14,0,678,8839030105,218,FM,260
9291628,8/21/1992,,36019,300,14,0,678,8839030105,222,FM,315
9291711,8/21/1992,,22002,600,0,0,139,8835360113,282,FM,340
9291711,8/21/1992,,22002,600,0,0,139,8835360113,214,FM,145
9291711,8/21/1992,,22002,600,0,0,139,8835360113,216,FM,180
9291711,8/21/1992,,22002,600,0,0,139,8835360113,219,FM,220
9291711,8/21/1992,,22002,600,0,0,139,8835360113,260,FM,275
9291711,8/21/1992,,22002,600,0,0,139,8835360113,266,FM,270
9291711,8/21/1992,,22002,600,0,0,139,8835360113,285,FM,360
9291711,8/21/1992,,22002,600,0,0,139,8835360113,216,FM,245
9291711,8/21/1992,,22002,600,0,0,139,8835360113,280,FM,346
9291711,8/21/1992,,22002,600,0,0,139,8835360113,234,FM,221
9291711,8/21/1992,,22002,600,0,0,139,8835360113,286,FM,360
9291711,8/21/1992,,22002,600,0,0,139,8835360113,274,FM,315
9291711,8/21/1992,,22002,600,0,0,139,8835360113,222,FM,165
9291711,8/21/1992,,22002,600,0,0,139,8835360113,210,FM,150
9291711,8/21/1992,,22002,600,0,0,139,8835360113,222,FM,170
9291711,8/21/1992,,22002,600,0,0,139,8835360113,210,FM,346
9291709,8/24/1992,,22001,300,20,0,140,8835360401,310,FM,390
9291709,8/24/1992,,22001,300,20,0,140,8835360401,292,FM,350
9291709,8/24/1992,,22001,300,20,0,140,8835360401,254,FM,290
9291709,8/24/1992,,22001,300,20,0,140,8835360401,345,FM,620
9291709,8/24/1992,,22001,300,20,0,140,8835360401,292,FM,356
9291709,8/24/1992,,22001,300,20,0,140,8835360401,364,FM,680
9291709,8/24/1992,,22001,300,20,0,140,8835360401,252,FM,220
9291709,8/24/1992,,22001,300,20,0,140,8835360401,230,FM,210
9291709,8/24/1992,,22001,300,20,0,82,8835020439,234,FM,200
9291709,8/24/1992,,22001,300,20,0,82,8835020439,320,FM,570
9291709,8/24/1992,,22001,300,20,0,136,8835360112,322,FM,600
9291709,8/24/1992,,22001,300,20,0,136,8835360112,224,FM,195
9291709,8/24/1992,,22001,300,20,0,136,8835360112,222,FM,205
9291709,8/24/1992,,22001,300,20,0,136,8835360112,223,FM,260
9291709,8/24/1992,,22001,300,20,0,136,8835360112,211,FM,215
9291709,8/24/1992,,22001,300,20,0,136,8835360112,212,FM,201
9291709,8/24/1992,,22001,300,20,0,136,8835360112,222,FM,207
9291709,8/24/1992,,22001,300,20,0,136,8835360112,233,FM,225
9291709,8/24/1992,,22001,300,20,0,136,8835360112,223,FM,215
9291709,8/24/1992,,22001,300,20,0,136,8835360112,223,FM,225
9291709,8/24/1992,,22001,300,20,0,136,8835360112,277,FM,215
9291455,8/25/1992,,38120,600,4,0,155,8835400102,245,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,255,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,215,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,265,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,292,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,255,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,260,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,240,FM,0
9291455,8/25/1992,,38120,600,4,0,155,8835400102,203,FM,0
9291455,8/25/1992,,38120,600,4,0,153,8835400103,257,FM,0
9291455,8/25/1992,,38120,600,4,0,153,8835400103,253,FM,0
9291455,8/25/1992,,38120,600,4,0,165,8835430507,278,FM,0
9291455,8/25/1992,,38120,600,4,0,165,8835430507,247,FM,0
9291455,8/25/1992,,38120,600,4,0,165,8835430507,255,FM,0
9291455,8/25/1992,,38120,600,4,0,165,8835430507,250,FM,0
9291455,8/25/1992,,38120,600,4,0,165,8835430507,230,FM,0
9291455,8/25/1992,,38120,600,4,0,88,8835020406,245,FM,0
9291455,8/25/1992,,38120,600,4,0,134,8835360103,280,FM,0
9291455,8/25/1992,,38120,600,4,0,134,8835360103,263,FM,0
9291455,8/25/1992,,38120,600,4,0,140,8835360401,280,FM,0
9291457,8/25/1992,,38106,600,6,0,136,8835360112,273,FM,295
9291457,8/25/1992,,38106,600,6,0,136,8835360112,250,FM,205
9291457,8/25/1992,,38106,600,6,0,136,8835360112,250,FM,230
9291457,8/25/1992,,38106,600,6,0,136,8835360112,265,FM,255
9291457,8/25/1992,,38106,600,6,0,136,8835360112,340,FM,495
9291457,8/25/1992,,38106,600,6,0,136,8835360112,230,FM,170
9291457,8/25/1992,,38106,600,6,0,136,8835360112,220,FM,155
9291457,8/25/1992,,38106,600,6,0,136,8835360112,285,FM,315
9291457,8/25/1992,,38106,600,6,0,136,8835360112,285,FM,335
9291457,8/25/1992,,38106,600,6,0,136,8835360112,226,FM,170
9291457,8/25/1992,,38106,600,6,0,136,8835360112,220,FM,215
9291457,8/25/1992,,38106,600,6,0,136,8835360112,215,FM,145
9291457,8/25/1992,,38106,600,6,0,136,8835360112,215,FM,255
9291457,8/25/1992,,38106,600,6,0,136,8835360112,237,FM,185
9291457,8/25/1992,,38106,600,6,0,136,8835360112,295,FM,350
9291457,8/25/1992,,38106,600,6,0,136,8835360112,236,FM,190
9291457,8/25/1992,,38106,600,6,0,136,8835360112,220,FM,150
9291457,8/25/1992,,38106,600,6,0,136,8835360112,275,FM,245
9291457,8/25/1992,,38106,600,6,0,136,8835360112,236,FM,160
9291457,8/25/1992,,38106,600,6,0,136,8835360112,240,FM,205
9291457,8/25/1992,,38106,600,6,0,136,8835360112,312,FM,385
9291457,8/25/1992,,38106,600,6,0,136,8835360112,280,FM,305
9291457,8/25/1992,,38106,600,6,0,136,8835360112,210,FM,130
9291457,8/25/1992,,38106,600,6,0,136,8835360112,237,FM,185
9291457,8/25/1992,,38106,600,6,0,136,8835360112,202,FM,116
9291457,8/25/1992,,38106,600,6,0,136,8835360112,210,FM,126
9291457,8/25/1992,,38106,600,6,0,136,8835360112,210,FM,126
9291561,8/25/1992,,290,600,0,0,155,8835400102,251,FM,310
9291561,8/25/1992,,290,600,0,0,140,8835360401,193,FM,120
9291561,8/25/1992,,290,600,0,0,155,8835400102,259,FM,325
9291561,8/25/1992,,290,600,0,0,136,8835360112,243,FM,180
9291561,8/25/1992,,290,600,0,0,136,8835360112,218,FM,165
9291561,8/25/1992,,290,600,0,0,136,8835360112,287,FM,295
9291561,8/25/1992,,290,600,0,0,136,8835360112,268,FM,235
9291561,8/25/1992,,290,600,0,0,136,8835360112,225,FM,185
9291561,8/25/1992,,290,600,0,0,164,8835280803,183,FM,150
9291561,8/25/1992,,290,600,0,0,136,8835360112,245,FM,230
9291561,8/25/1992,,290,600,0,0,136,8835360112,274,FM,380
9291561,8/25/1992,,290,600,0,0,136,8835360112,200,FM,124
9291561,8/25/1992,,290,600,0,0,136,8835360112,312,FM,370
9291561,8/25/1992,,290,600,0,0,136,8835360112,267,FM,275
9291561,8/25/1992,,290,600,0,0,136,8835360112,231,FM,196
9291561,8/25/1992,,290,600,0,0,136,8835360112,224,FM,186
9291561,8/25/1992,,290,600,0,0,136,8835360112,267,FM,265
9291561,8/25/1992,,290,600,0,0,136,8835360112,218,FM,175
9291561,8/25/1992,,290,600,0,0,136,8835360112,230,FM,196
9291561,8/25/1992,,290,600,0,0,136,8835360112,274,FM,310
9291561,8/25/1992,,290,600,0,0,140,8835360401,184,FM,112
9291561,8/25/1992,,290,600,0,0,155,8835400102,119,FM,118
9291567,8/25/1992,,290,300,20,0,164,8835280803,261,FM,440
9291567,8/25/1992,,290,300,20,0,164,8835280803,203,FM,210
9291567,8/25/1992,,290,300,20,0,140,8835360401,254,FM,245
9291567,8/25/1992,,290,300,20,0,140,8835360401,210,FM,820
9291567,8/25/1992,,290,300,20,0,140,8835360401,219,FM,122
9291567,8/25/1992,,290,300,20,0,140,8835360401,198,FM,920
9291567,8/25/1992,,290,300,20,0,140,8835360401,245,FM,210
9291567,8/25/1992,,290,300,20,0,140,8835360401,187,FM,85
9291567,8/25/1992,,290,300,20,0,140,8835360401,266,FM,230
9291567,8/25/1992,,290,300,20,0,140,8835360401,214,FM,124
9291567,8/25/1992,,290,300,20,0,140,8835360401,165,FM,440
9291567,8/25/1992,,290,300,20,0,155,8835400102,171,FM,700
9291567,8/25/1992,,290,300,20,0,136,8835360112,264,FM,245
9291567,8/25/1992,,290,300,20,0,136,8835360112,185,FM,135
9291567,8/25/1992,,290,300,20,0,136,8835360112,191,FM,118
9291567,8/25/1992,,290,300,20,0,136,8835360112,244,FM,235
9291567,8/25/1992,,290,300,20,0,136,8835360112,213,FM,155
9291567,8/25/1992,,290,300,20,0,136,8835360112,235,FM,200
9291567,8/25/1992,,290,300,20,0,136,8835360112,185,FM,108
9291567,8/25/1992,,290,300,20,0,136,8835360112,189,FM,108
9291567,8/25/1992,,290,300,20,0,140,8835360401,189,FM,106
9291567,8/25/1992,,290,300,20,0,140,8835360401,189,FM,102
9291567,8/25/1992,,290,300,20,0,140,8835360401,185,FM,86
9291567,8/25/1992,,290,300,20,0,140,8835360401,210,FM,86
9291570,8/25/1992,,290,300,20,0,136,8835360112,242,FM,250
9291570,8/25/1992,,290,300,20,0,136,8835360112,284,FM,345
9291570,8/25/1992,,290,300,20,0,136,8835360112,263,FM,300
9291570,8/25/1992,,290,300,20,0,136,8835360112,225,FM,180
9291570,8/25/1992,,290,300,20,0,136,8835360112,258,FM,230
9291570,8/25/1992,,290,300,20,0,136,8835360112,251,FM,276
9291570,8/25/1992,,290,300,20,0,136,8835360112,314,FM,470
9291570,8/25/1992,,290,300,20,0,136,8835360112,292,FM,415
9291570,8/25/1992,,290,300,20,0,136,8835360112,276,FM,330
9291570,8/25/1992,,290,300,20,0,136,8835360112,294,FM,375
9291570,8/25/1992,,290,300,20,0,136,8835360112,243,FM,240
9291570,8/25/1992,,290,300,20,0,136,8835360112,228,FM,205
9291570,8/25/1992,,290,300,20,0,136,8835360112,240,FM,195
9291570,8/25/1992,,290,300,20,0,136,8835360112,261,FM,370
9291570,8/25/1992,,290,300,20,0,136,8835360112,212,FM,155
9291570,8/25/1992,,290,300,20,0,136,8835360112,195,FM,120
9291570,8/25/1992,,290,300,20,0,136,8835360112,272,FM,310
9291570,8/25/1992,,290,300,20,0,136,8835360112,234,FM,220
9291570,8/25/1992,,290,300,20,0,136,8835360112,268,FM,310
9291570,8/25/1992,,290,300,20,0,136,8835360112,298,FM,400
9291570,8/25/1992,,290,300,20,0,136,8835360112,297,FM,450
9291570,8/25/1992,,290,300,20,0,136,8835360112,227,FM,190
9291570,8/25/1992,,290,300,20,0,136,8835360112,250,FM,205
9291570,8/25/1992,,290,300,20,0,136,8835360112,214,FM,150
9291570,8/25/1992,,290,300,20,0,136,8835360112,275,FM,325
9291570,8/25/1992,,290,300,20,0,136,8835360112,225,FM,175
9291570,8/25/1992,,290,300,20,0,136,8835360112,211,FM,170
9291570,8/25/1992,,290,300,20,0,136,8835360112,226,FM,185
9291570,8/25/1992,,290,300,20,0,136,8835360112,227,FM,205
9291570,8/25/1992,,290,300,20,0,136,8835360112,315,FM,440
9291570,8/25/1992,,290,300,20,0,136,8835360112,209,FM,140
9291570,8/25/1992,,290,300,20,0,136,8835360112,224,FM,170
9291570,8/25/1992,,290,300,20,0,136,8835360112,222,FM,135
9291570,8/25/1992,,290,300,20,0,136,8835360112,251,FM,255
9291570,8/25/1992,,290,300,20,0,136,8835360112,244,FM,270
9291570,8/25/1992,,290,300,20,0,136,8835360112,315,FM,465
9291570,8/25/1992,,290,300,20,0,136,8835360112,270,FM,330
9291570,8/25/1992,,290,300,20,0,136,8835360112,316,FM,480
9291570,8/25/1992,,290,300,20,0,136,8835360112,299,FM,250
9291598,8/25/1992,,330,116,6,0,901,6182010101,120,FM,1645
9291598,8/25/1992,,330,116,6,0,901,6182010101,174,FM,430
9291598,8/25/1992,,330,116,6,0,901,6182010101,105,FM,1035
9291598,8/25/1992,,330,116,6,0,901,6182010101,74,FM,430
9291598,8/25/1992,,330,116,6,0,901,6182010101,72,FM,385
9291598,8/25/1992,,330,116,6,0,901,6182010101,94,FM,850
9291598,8/25/1992,,330,116,6,0,901,6182010101,128,FM,1885
9291599,8/25/1992,,330,116,16,0,88,8835020406,330,FM,550
9291599,8/25/1992,,330,116,16,0,88,8835020406,270,FM,325
9291599,8/25/1992,,330,116,16,0,88,8835020406,340,FM,625
9291599,8/25/1992,,330,116,16,0,88,8835020406,395,FM,980
9291599,8/25/1992,,330,116,16,0,88,8835020406,340,FM,565
9291599,8/25/1992,,330,116,16,0,88,8835020406,350,FM,675
9291599,8/25/1992,,330,116,16,0,189,8839010901,348,FM,956
9291599,8/25/1992,,330,116,16,0,189,8839010901,475,FM,2043
9291599,8/25/1992,,330,116,16,0,901,6182010101,87,FM,665
9291599,8/25/1992,,330,116,16,0,901,6182010101,98,FM,980
9291599,8/25/1992,,330,116,16,0,901,6182010101,105,FM,1150
9291599,8/25/1992,,330,116,16,0,901,6182010101,112,FM,1415
9291599,8/25/1992,,330,116,16,0,901,6182010101,92,FM,775
9291600,8/25/1992,,330,116,7,0,901,6182010101,82,FM,610
9291600,8/25/1992,,330,116,7,0,901,6182010101,97,FM,980
9291600,8/25/1992,,330,116,7,0,901,6182010101,106,FM,1210
9291600,8/25/1992,,330,116,7,0,901,6182010101,122,FM,1370
9291600,8/25/1992,,330,116,7,0,901,6182010101,82,FM,570
9291600,8/25/1992,,330,116,7,0,189,8839010901,260,FM,430
9291600,8/25/1992,,330,116,7,0,234,8850030503,430,FM,830
9291629,8/25/1992,,37101,118,18,0,189,8839010901,313,FM,735
9291629,8/25/1992,,37101,118,18,0,251,8860020202,280,FM,425
9291629,8/25/1992,,37101,118,18,0,251,8860020202,330,FM,775
9291629,8/25/1992,,37101,118,18,0,251,8860020202,248,FM,305
9291629,8/25/1992,,37101,118,18,0,155,8835400102,250,FM,210
9291629,8/25/1992,,37101,118,18,0,196,8839030406,295,FM,405
9291629,8/25/1992,,37101,118,18,0,196,8839030406,342,FM,770
9291629,8/25/1992,,37101,118,18,0,196,8839030406,282,FM,405
9291629,8/25/1992,,37101,118,18,0,196,8839030406,320,FM,580
9291629,8/25/1992,,37101,118,18,0,196,8839030406,343,FM,750
9291629,8/25/1992,,37101,118,18,0,196,8839030406,315,FM,620
9291629,8/25/1992,,37101,118,18,0,196,8839030406,315,FM,605
9291629,8/25/1992,,37101,118,18,0,196,8839030406,327,FM,710
9291629,8/25/1992,,37101,118,18,0,196,8839030406,328,FM,670
9291629,8/25/1992,,37101,118,18,0,134,8835360103,625,FM,4990
9291629,8/25/1992,,37101,118,18,0,133,8835360109,605,FM,4082
9291631,8/25/1992,,37109,300,19,0,88,8835020406,275,FM,270
9291631,8/25/1992,,37109,300,19,0,88,8835020406,280,FM,310
9291631,8/25/1992,,37109,300,19,0,88,8835020406,351,FM,690
9291631,8/25/1992,,37109,300,19,0,88,8835020406,253,FM,210
9291631,8/25/1992,,37109,300,19,0,88,8835020406,265,FM,250
9291631,8/25/1992,,37109,300,19,0,140,8835360401,251,FM,230
9291631,8/25/1992,,37109,300,19,0,136,8835360112,209,FM,135
9291631,8/25/1992,,37109,300,19,0,136,8835360112,222,FM,165
9291631,8/25/1992,,37109,300,19,0,136,8835360112,196,FM,126
9291631,8/25/1992,,37109,300,19,0,136,8835360112,198,FM,130
9291631,8/25/1992,,37109,300,19,0,136,8835360112,176,FM,82
9291631,8/25/1992,,37109,300,19,0,136,8835360112,197,FM,114
9291631,8/25/1992,,37109,300,19,0,136,8835360112,180,FM,82
9291631,8/25/1992,,37109,300,19,0,136,8835360112,206,FM,130
9291631,8/25/1992,,37109,300,19,0,136,8835360112,201,FM,126
9291631,8/25/1992,,37109,300,19,0,140,8835360401,243,FM,220
9291631,8/25/1992,,37109,300,19,0,155,8835400102,194,FM,155
9291631,8/25/1992,,37109,300,19,0,155,8835400102,263,FM,345
9291631,8/25/1992,,37109,300,19,0,155,8835400102,230,FM,265
9291631,8/25/1992,,37109,300,19,0,155,8835400102,232,FM,250
9291631,8/25/1992,,37109,300,19,0,155,8835400102,221,FM,240
9291631,8/25/1992,,37109,300,19,0,155,8835400102,207,FM,190
9291631,8/25/1992,,37109,300,19,0,155,8835400102,185,FM,122
9291631,8/25/1992,,37109,300,19,0,155,8835400102,235,FM,280
9291631,8/25/1992,,37109,300,19,0,155,8835400102,216,FM,195
9291631,8/25/1992,,37109,300,19,0,155,8835400102,204,FM,170
9291631,8/25/1992,,37109,300,19,0,155,8835400102,264,FM,390
9291631,8/25/1992,,37109,300,19,0,155,8835400102,228,FM,240
9291631,8/25/1992,,37109,300,19,0,155,8835400102,260,FM,350
9291631,8/25/1992,,37109,300,19,0,155,8835400102,190,FM,145
9291631,8/25/1992,,37109,300,19,0,155,8835400102,237,FM,260
9291631,8/25/1992,,37109,300,19,0,156,8835400113,171,FM,102
9291631,8/25/1992,,37109,300,19,0,156,8835400113,196,FM,160
9291631,8/25/1992,,37109,300,19,0,156,8835400113,195,FM,155
9291631,8/25/1992,,37109,300,19,0,156,8835400113,220,FM,230
9291631,8/25/1992,,37109,300,19,0,115,8835280308,260,FM,275
9291631,8/25/1992,,37109,300,19,0,166,8835430502,229,FM,300
9291631,8/25/1992,,37109,300,19,0,166,8835430502,177,FM,130
9291631,8/25/1992,,37109,300,19,0,166,8835430502,165,FM,108
9291631,8/25/1992,,37109,300,19,0,166,8835430502,185,FM,155
9291631,8/25/1992,,37109,300,19,0,678,8839030105,276,FM,385
9291631,8/25/1992,,37109,300,19,0,678,8839030105,294,FM,460
9291631,8/25/1992,,37109,300,19,0,678,8839030105,235,FM,230
9291631,8/25/1992,,37109,300,19,0,678,8839030105,270,FM,355
9291631,8/25/1992,,37109,300,19,0,166,8835430502,220,FM,280
9291631,8/25/1992,,37109,300,19,0,166,8835430502,157,FM,104
9291631,8/25/1992,,37109,300,19,0,155,8835400102,224,FM,225
9291631,8/25/1992,,37109,300,19,0,155,8835400102,165,FM,94
9291631,8/25/1992,,37109,300,19,0,155,8835400102,207,FM,175
9291631,8/25/1992,,37109,300,19,0,155,8835400102,158,FM,84
9291631,8/25/1992,,37109,300,19,0,155,8835400102,203,FM,180
9291631,8/25/1992,,37109,300,19,0,155,8835400102,225,FM,230
9291631,8/25/1992,,37109,300,19,0,155,8835400102,203,FM,185
9291631,8/25/1992,,37109,300,19,0,136,8835360112,195,FM,130
9291631,8/25/1992,,37109,300,19,0,166,8835430502,180,FM,150
9291631,8/25/1992,,37109,300,19,0,80,8835020438,193,FM,102
9291631,8/25/1992,,37109,300,19,0,675,8839030403,290,FM,475
9291631,8/25/1992,,37109,300,19,0,675,8839030403,276,FM,440
9291631,8/25/1992,,37109,300,19,0,175,8835450301,176,FM,122
9291631,8/25/1992,,37109,300,19,0,175,8835450301,175,FM,102
9291631,8/25/1992,,37109,300,19,0,175,8835450301,181,FM,112
9291631,8/25/1992,,37109,300,19,0,175,8835450301,153,FM,72
9291632,8/25/1992,,37101,118,19,0,155,8835400102,211,FM,215
9291632,8/25/1992,,37101,118,19,0,155,8835400102,222,FM,250
9291632,8/25/1992,,37101,118,19,0,155,8835400102,241,FM,315
9291632,8/25/1992,,37101,118,19,0,155,8835400102,235,FM,285
9291632,8/25/1992,,37101,118,19,0,155,8835400102,255,FM,350
9291632,8/25/1992,,37101,118,19,0,155,8835400102,235,FM,285
9291632,8/25/1992,,37101,118,19,0,155,8835400102,234,FM,245
9291632,8/25/1992,,37101,118,19,0,155,8835400102,248,FM,315
9291632,8/25/1992,,37101,118,19,0,155,8835400102,227,FM,300
9291632,8/25/1992,,37101,118,19,0,155,8835400102,263,FM,380
9291632,8/25/1992,,37101,118,19,0,155,8835400102,230,FM,250
9291632,8/25/1992,,37101,118,19,0,155,8835400102,260,FM,385
9291632,8/25/1992,,37101,118,19,0,155,8835400102,251,FM,345
9291632,8/25/1992,,37101,118,19,0,155,8835400102,257,FM,380
9291632,8/25/1992,,37101,118,19,0,155,8835400102,247,FM,370
9291632,8/25/1992,,37101,118,19,0,155,8835400102,210,FM,195
9291632,8/25/1992,,37101,118,19,0,196,8839030406,280,FM,475
9291632,8/25/1992,,37101,118,19,0,196,8839030406,293,FM,525
9291632,8/25/1992,,37101,118,19,0,80,8835020438,225,FM,205
9291632,8/25/1992,,37101,118,19,0,155,8835400102,223,FM,250
9291632,8/25/1992,,37101,118,19,0,155,8835400102,268,FM,375
9291632,8/25/1992,,37101,118,19,0,155,8835400102,221,FM,245
9291632,8/25/1992,,37101,118,19,0,155,8835400102,239,FM,295
9291632,8/25/1992,,37101,118,19,0,155,8835400102,268,FM,420
9291632,8/25/1992,,37101,118,19,0,155,8835400102,232,FM,270
9291632,8/25/1992,,37101,118,19,0,155,8835400102,215,FM,215
9291632,8/25/1992,,37101,118,19,0,115,8835280308,246,FM,250
9291632,8/25/1992,,37101,118,19,0,115,8835280308,433,FM,1350
9291632,8/25/1992,,37101,118,19,0,155,8835400102,215,FM,225
9291632,8/25/1992,,37101,118,19,0,166,8835430502,182,FM,170
9291632,8/25/1992,,37101,118,19,0,163,8835400306,250,FM,430
9291632,8/25/1992,,37101,118,19,0,155,8835400102,256,FM,370
9291632,8/25/1992,,37101,118,19,0,155,8835400102,265,FM,395
9291632,8/25/1992,,37101,118,19,0,155,8835400102,227,FM,270
9291632,8/25/1992,,37101,118,19,0,155,8835400102,238,FM,240
9291632,8/25/1992,,37101,118,19,0,156,8835400113,202,FM,190
9291632,8/25/1992,,37101,118,19,0,155,8835400102,246,FM,330
9291632,8/25/1992,,37101,118,19,0,678,8839030105,290,FM,445
9291632,8/25/1992,,37101,118,19,0,678,8839030105,299,FM,530
9291632,8/25/1992,,37101,118,19,0,115,8835280308,300,FM,435
9291632,8/25/1992,,37101,118,19,0,116,8835280301,256,FM,470
9291632,8/25/1992,,37101,118,19,0,155,8835400102,216,FM,220
9291632,8/25/1992,,37101,118,19,0,155,8835400102,241,FM,285
9291632,8/25/1992,,37101,118,19,0,155,8835400102,227,FM,225
9291632,8/25/1992,,37101,118,19,0,155,8835400102,218,FM,230
9291632,8/25/1992,,37101,118,19,0,166,8835430502,200,FM,210
9291632,8/25/1992,,37101,118,19,0,251,8860020202,232,FM,230
9291632,8/25/1992,,37101,118,19,0,155,8835400102,260,FM,365
9291632,8/25/1992,,37101,118,19,0,155,8835400102,205,FM,165
9291632,8/25/1992,,37101,118,19,0,675,8839030403,205,FM,315
9291632,8/25/1992,,37101,118,19,0,675,8839030403,290,FM,490
9291632,8/25/1992,,37101,118,19,0,675,8839030403,305,FM,585
9291632,8/25/1992,,37101,118,19,0,675,8839030403,292,FM,470
9291632,8/25/1992,,37101,118,19,0,675,8839030403,295,FM,530
9291632,8/25/1992,,37101,118,19,0,115,8835280308,287,FM,560
9291632,8/25/1992,,37101,118,19,0,155,8835400102,201,FM,170
9291632,8/25/1992,,37101,118,19,0,155,8835400102,222,FM,205
9291632,8/25/1992,,37101,118,19,0,80,8835020438,260,FM,265
9291632,8/25/1992,,37101,118,19,0,196,8839030406,305,FM,650
9291632,8/25/1992,,37101,118,19,0,196,8839030406,337,FM,790
9291632,8/25/1992,,37101,118,19,0,678,8839030105,276,FM,430
9291632,8/25/1992,,37101,118,19,0,196,8839030406,325,FM,715
9291708,8/25/1992,,22002,600,60,0,138,8835360106,249,FM,300
9291708,8/25/1992,,22002,600,60,0,138,8835360106,227,FM,230
9291708,8/25/1992,,22002,600,60,0,138,8835360106,241,FM,280
9291708,8/25/1992,,22002,600,60,0,138,8835360106,250,FM,300
9291708,8/25/1992,,22002,600,60,0,138,8835360106,233,FM,210
9291708,8/25/1992,,22002,600,60,0,138,8835360106,190,FM,140
9291708,8/25/1992,,22002,600,60,0,138,8835360106,242,FM,250
9291708,8/25/1992,,22002,600,60,0,138,8835360106,237,FM,390
9291708,8/25/1992,,22002,600,60,0,138,8835360106,241,FM,290
9291708,8/25/1992,,22002,600,60,0,138,8835360106,203,FM,160
9291708,8/25/1992,,22002,600,60,0,138,8835360106,240,FM,250
9291708,8/25/1992,,22002,600,60,0,138,8835360106,170,FM,110
9291708,8/25/1992,,22002,600,60,0,138,8835360106,224,FM,270
9291708,8/25/1992,,22002,600,60,0,138,8835360106,254,FM,390
9291708,8/25/1992,,22002,600,60,0,138,8835360106,220,FM,297
9291708,8/25/1992,,22002,600,60,0,138,8835360106,255,FM,29
9291564,8/26/1992,,270,30,0,0,155,8835400102,225,FM,170
9291564,8/26/1992,,270,30,0,0,155,8835400102,362,FM,830
9291564,8/26/1992,,270,30,0,0,155,8835400102,192,FM,135
9291564,8/26/1992,,270,30,0,0,189,8839010901,270,FM,310
9291564,8/26/1992,,270,30,0,0,189,8839010901,287,FM,435
9291564,8/26/1992,,270,30,0,0,187,8835620305,252,FM,270
9291565,8/26/1992,,280,300,30,0,189,8839010901,336,FM,760
9291565,8/26/1992,,280,300,30,0,189,8839010901,340,FM,780
9291565,8/26/1992,,280,300,30,0,189,8839010901,314,FM,410
9291565,8/26/1992,,280,300,30,0,88,8835020406,310,FM,390
9291565,8/26/1992,,280,300,30,0,88,8835020406,404,FM,1010
9291565,8/26/1992,,280,300,30,0,88,8835020406,315,FM,425
9291565,8/26/1992,,280,300,30,0,88,8835020406,343,FM,795
9291565,8/26/1992,,280,300,30,0,88,8835020406,302,FM,399
9291565,8/26/1992,,280,300,30,0,88,8835020406,333,FM,520
9291565,8/26/1992,,280,300,30,0,86,8835020409,589,FM,3268
9291565,8/26/1992,,280,300,30,0,189,8839010901,600,FM,327
9291565,8/26/1992,,280,300,30,0,189,8839010901,555,FM,0
9291565,8/26/1992,,280,300,30,0,189,8839010901,458,FM,1940
9291565,8/26/1992,,280,300,30,0,86,8835020409,554,FM,0
9291565,8/26/1992,,280,300,30,0,189,8839010901,601,FM,0
9291565,8/26/1992,,280,300,30,0,88,8835020406,235,FM,235
9291565,8/26/1992,,280,300,30,0,155,8835400102,195,FM,140
9291565,8/26/1992,,280,300,30,0,140,8835360401,231,FM,200
9291565,8/26/1992,,280,300,30,0,140,8835360401,238,FM,215
9291565,8/26/1992,,280,300,30,0,140,8835360401,251,FM,230
9291565,8/26/1992,,280,300,30,0,155,8835400102,191,FM,145
9291565,8/26/1992,,280,300,30,0,88,8835020406,235,FM,230
9291565,8/26/1992,,280,300,30,0,88,8835020406,243,FM,245
9291565,8/26/1992,,280,300,30,0,136,8835360112,267,FM,275
9291565,8/26/1992,,280,300,30,0,155,8835400102,225,FM,220
9291565,8/26/1992,,280,300,30,0,155,8835400102,240,FM,270
9291565,8/26/1992,,280,300,30,0,140,8835360401,252,FM,230
9291565,8/26/1992,,280,300,30,0,192,8839030000,254,FM,295
9291565,8/26/1992,,280,300,30,0,251,8860020202,290,FM,685
9291565,8/26/1992,,280,300,30,0,251,8860020202,270,FM,470
9291565,8/26/1992,,280,300,30,0,251,8860020202,203,FM,230
9291565,8/26/1992,,280,300,30,0,251,8860020202,338,FM,700
9291565,8/26/1992,,280,300,30,0,251,8860020202,295,FM,625
9291565,8/26/1992,,280,300,30,0,251,8860020202,264,FM,440
